title_id,title_name,genre,region,licensing_cost,viewing_hours,ad_revenue,churn_risk_score,strategic_score
NFLX-4301,Silent Empire 4,Action,EMEA,19584584,4921297,16175566,2,10
NFLX-4302,Dark Odyssey 3,Comedy,EMEA,27930732,6658335,25152965,8,2
NFLX-4303,Ultimate Empire 2,Crime,UCAN,27774376,4343693,29690468,4,6
NFLX-4304,Royal Kingdom 3,Animation,UCAN,38773641,10309889,43300895,9,3
NFLX-4305,Golden Vengeance 1,Animation,APAC,506255,111793,617771,6,8
NFLX-4306,Shadow Rivalry 2,Romance,LATAM,31710284,6230633,46980420,1,10
NFLX-4307,Silent Kingdom 2,Animation,LATAM,29849708,5795162,44071151,10,8
NFLX-4308,Wild Frontier 4,Fantasy,EMEA,22979904,6029315,36328142,1,5
NFLX-4309,Rising Protocol 1,Romance,LATAM,27325416,6278383,25294111,1,2
NFLX-4310,Global Kingdom 2,Comedy,LATAM,27663081,5553502,30002102,3,6
NFLX-4311,Rising Horizon 2,Drama,EMEA,20920516,5288925,27961711,7,8
NFLX-4312,Secret Chronicles 4,Romance,EMEA,14143013,3836008,17922633,8,3
NFLX-4313,Rising Rivalry 3,Fantasy,UCAN,37615755,4746123,43945828,9,9
NFLX-4314,Rising Legacy 4,Action,EMEA,13954089,3699989,18873548,6,4
NFLX-4315,Golden Horizon 3,Animation,APAC,10025108,1594458,11527901,10,6
NFLX-4316,Global Kingdom 1,Action,UCAN,13242759,2563457,19621058,7,8
NFLX-4317,Ultimate Chronicles 2,Fantasy,UCAN,21811900,3568857,24222143,8,1
NFLX-4318,Ultimate Kingdom 3,Crime,APAC,38695839,8521376,58118695,3,2
NFLX-4319,Rising Vengeance 2,Documentary,UCAN,15444797,3186257,18201802,1,7
NFLX-4320,Golden Empire 1,Fantasy,EMEA,36114331,6985937,35124822,5,9
NFLX-4321,Dark Horizon 1,Unscripted,APAC,11363798,2170938,10899713,6,7
NFLX-4322,Global Horizon 4,Romance,EMEA,23981125,4815468,30007521,4,6
NFLX-4323,Rising Chronicles 1,Action,APAC,32805591,4709273,49869827,1,5
NFLX-4324,Global Heist 3,Fantasy,UCAN,2230801,633882,2905721,6,9
NFLX-4325,Silent Heist 2,Action,APAC,34312846,6339710,35464689,8,3
NFLX-4326,Global Hearts 1,Comedy,EMEA,8159900,1399639,6635083,6,1
NFLX-4327,Silent Vengeance 3,Animation,LATAM,8347894,1022449,9390160,2,7
NFLX-4328,Wild Chronicles 1,Action,EMEA,26162879,3560240,41216096,5,1
NFLX-4329,Golden Odyssey 4,Action,UCAN,3324759,895247,2770006,6,9
NFLX-4330,Rising Legacy 2,Comedy,APAC,2050467,575218,2306591,10,1
NFLX-4331,Wild Horizon 3,Animation,EMEA,16740085,3964761,17838683,9,1
NFLX-4332,Wild Empire 4,Crime,LATAM,27575066,4004419,28521029,3,5
NFLX-4333,Lost Protocol 1,Romance,UCAN,35663542,5792766,49345492,2,5
NFLX-4334,Wild Rivalry 2,Documentary,EMEA,27811400,4577791,31179418,10,1
NFLX-4335,Global Vengeance 1,Documentary,EMEA,14708211,4275104,18728820,9,1
NFLX-4336,Rising Vengeance 4,Romance,LATAM,21718320,2646251,19190130,10,7
NFLX-4337,Secret Vengeance 4,Drama,APAC,14643646,3930856,12576152,10,9
NFLX-4338,Secret Horizon 4,Fantasy,UCAN,15457108,2494284,23412173,9,5
NFLX-4339,Infinite Frontier 1,Comedy,UCAN,24983622,4711511,21079163,6,5
NFLX-4340,Infinite Horizon 2,Action,APAC,16044705,4426647,14269553,4,7
NFLX-4341,Secret Heist 4,Unscripted,APAC,26985328,7449232,25306092,10,6
NFLX-4342,Silent Vengeance 3,Romance,EMEA,24918228,3258977,20674649,10,9
NFLX-4343,Royal Kingdom 1,Romance,LATAM,15295550,2762885,13332231,8,2
NFLX-4344,Infinite Legacy 3,Comedy,APAC,6035542,1710965,6108237,5,8
NFLX-4345,Secret Horizon 3,Drama,EMEA,18115560,3380295,25594551,7,5
NFLX-4346,Rising Protocol 2,Animation,APAC,19680146,3669164,27212136,2,10
NFLX-4347,Secret Empire 4,Fantasy,UCAN,17565146,3641590,22412242,7,3
NFLX-4348,Global Frontier 2,Fantasy,LATAM,30312698,5777353,30228562,6,3
NFLX-4349,Rising Heist 4,Unscripted,UCAN,33104348,7999905,33933755,5,7
NFLX-4350,Rising Odyssey 1,Comedy,APAC,8819767,1362042,8398783,3,6
NFLX-4351,Lost Protocol 4,Sci-Fi,LATAM,10121959,1998516,14715345,3,2
NFLX-4352,Dark Hearts 3,Sci-Fi,EMEA,23630916,2873540,20273324,6,5
NFLX-4353,Ultimate Rivalry 3,Comedy,APAC,23267921,4475662,18737716,9,9
NFLX-4354,Wild Legacy 3,Fantasy,LATAM,1388803,284352,1598347,3,7
NFLX-4355,Dark Empire 3,Drama,LATAM,14719788,4247153,17530830,4,3
NFLX-4356,Infinite Kingdom 2,Romance,LATAM,16864011,3266503,15577637,8,8
NFLX-4357,Golden Horizon 4,Documentary,APAC,23031338,6053295,35219906,2,10
NFLX-4358,Wild Odyssey 4,Fantasy,APAC,31222736,7026444,43775852,3,10
NFLX-4359,Rising Odyssey 2,Sci-Fi,LATAM,28489873,6686491,33936766,8,3
NFLX-4360,Golden Horizon 4,Fantasy,EMEA,807153,144851,1233216,7,7
NFLX-4361,Silent Rivalry 2,Comedy,UCAN,13343941,1897770,11482646,4,2
NFLX-4362,Silent Kingdom 1,Action,LATAM,20794194,3271487,17321244,9,4
NFLX-4363,Dark Empire 1,Action,UCAN,34865836,6681771,28331257,5,9
NFLX-4364,Global Heist 2,Unscripted,LATAM,36587496,5175744,30977055,10,4
NFLX-4365,Shadow Hearts 3,Crime,UCAN,7905372,2051292,8560641,4,10
NFLX-4366,Silent Hearts 1,Action,APAC,17013486,2306783,17150828,6,10
NFLX-4367,Secret Legacy 4,Unscripted,UCAN,34061684,5211539,38700587,7,6
NFLX-4368,Global Odyssey 4,Drama,LATAM,28041341,6661047,42911084,3,5
NFLX-4369,Silent Hearts 2,Comedy,EMEA,7530689,1649576,9870190,3,7
NFLX-4370,Wild Chronicles 2,Action,UCAN,28404611,3717089,25572616,5,1
NFLX-4371,Secret Protocol 4,Animation,APAC,1685244,417329,1880306,9,2
NFLX-4372,Global Frontier 4,Action,LATAM,28863682,5637420,35351655,6,1
NFLX-4373,Shadow Empire 4,Fantasy,UCAN,26761935,7111028,33337943,3,2
NFLX-4374,Rising Legacy 4,Crime,APAC,13650971,3323501,11509591,8,2
NFLX-4375,Rising Empire 1,Crime,UCAN,10905485,1410829,8952671,7,3
NFLX-4376,Infinite Legacy 4,Drama,LATAM,19595509,4163259,23396060,6,8
NFLX-4377,Royal Hearts 2,Sci-Fi,LATAM,11790277,2545885,13788457,6,3
NFLX-4378,Ultimate Frontier 2,Comedy,LATAM,39080675,9466131,45443443,6,5
NFLX-4379,Global Chronicles 3,Animation,LATAM,37454671,10196520,50456989,5,8
NFLX-4380,Lost Odyssey 2,Sci-Fi,APAC,21390055,3599685,23289621,9,1
NFLX-4381,Global Kingdom 2,Documentary,APAC,15041492,4477223,16843862,9,4
NFLX-4382,Silent Protocol 3,Action,UCAN,19300060,3483906,28279671,4,9
NFLX-4383,Silent Protocol 1,Drama,APAC,31690437,7322805,49926541,1,4
NFLX-4384,Secret Kingdom 2,Sci-Fi,UCAN,15735140,4696118,22229151,9,1
NFLX-4385,Rising Empire 2,Crime,UCAN,25649689,5758959,34336307,5,1
NFLX-4386,Secret Legacy 1,Documentary,APAC,2579989,596636,2251061,4,4
NFLX-4387,Lost Heist 1,Unscripted,LATAM,12186971,2303082,17641394,10,4
NFLX-4388,Secret Horizon 3,Comedy,APAC,27250118,4382058,40065942,2,7
NFLX-4389,Secret Odyssey 1,Fantasy,LATAM,13270911,1744928,11735772,2,8
NFLX-4390,Secret Frontier 3,Action,APAC,17280483,4445123,14463089,10,10
NFLX-4391,Lost Legacy 1,Animation,UCAN,881153,225817,1298118,6,7
NFLX-4392,Silent Empire 3,Comedy,APAC,15655262,2918680,17093061,8,7
NFLX-4393,Dark Protocol 2,Documentary,UCAN,16593248,2075210,21931762,3,9
NFLX-4394,Infinite Kingdom 1,Drama,APAC,28297377,5552444,30029932,3,5
NFLX-4395,Royal Heist 2,Action,APAC,30048058,4044696,34706580,5,10
NFLX-4396,Global Protocol 4,Sci-Fi,APAC,23124479,3309827,22044898,8,10
NFLX-4397,Royal Kingdom 3,Comedy,APAC,8688775,1769262,9146906,9,10
NFLX-4398,Golden Hearts 1,Unscripted,LATAM,7119198,989996,8414042,2,2
NFLX-4399,Secret Odyssey 2,Documentary,UCAN,11050454,2929187,11428491,5,6
NFLX-4400,Rising Horizon 4,Crime,UCAN,14182910,4058525,16380343,8,5
NFLX-4401,Secret Frontier 1,Unscripted,APAC,22053787,6393560,23117050,1,9
NFLX-4402,Lost Kingdom 1,Crime,EMEA,999273,236743,1513123,2,8
NFLX-4403,Infinite Chronicles 4,Drama,APAC,7497166,2082944,7235043,2,2
NFLX-4404,Wild Heist 4,Crime,LATAM,6571625,1406475,8751651,2,8
NFLX-4405,Ultimate Legacy 2,Action,APAC,39901715,11647443,44073220,7,5
NFLX-4406,Global Legacy 1,Animation,UCAN,21786420,3123702,22496996,7,1
NFLX-4407,Golden Kingdom 2,Documentary,UCAN,8752525,1491681,9950891,5,3
NFLX-4408,Rising Rivalry 1,Sci-Fi,EMEA,32244276,5561991,33975242,7,7
NFLX-4409,Ultimate Odyssey 2,Comedy,LATAM,4690748,1318194,6170100,5,3
NFLX-4410,Golden Chronicles 1,Unscripted,EMEA,27365783,5838038,23092652,10,6
NFLX-4411,Secret Rivalry 3,Animation,LATAM,16476336,4021874,16859610,7,6
NFLX-4412,Ultimate Chronicles 4,Documentary,APAC,17755067,4563495,18816845,4,2
NFLX-4413,Infinite Odyssey 3,Drama,APAC,2763764,652810,3933672,5,2
NFLX-4414,Secret Vengeance 2,Romance,UCAN,15516650,2673644,20380942,7,4
NFLX-4415,Wild Chronicles 1,Romance,UCAN,32949188,7373648,40475539,6,8
NFLX-4416,Golden Horizon 1,Sci-Fi,LATAM,1418772,347868,1446340,6,5
NFLX-4417,Wild Odyssey 4,Documentary,APAC,16635986,4098843,16477849,6,10
NFLX-4418,Silent Empire 4,Animation,APAC,2810444,553047,2459204,6,3
NFLX-4419,Lost Empire 1,Romance,EMEA,3773665,455622,3786082,10,4
NFLX-4420,Silent Legacy 1,Sci-Fi,EMEA,27197793,6673675,33877763,5,1
NFLX-4421,Golden Frontier 3,Comedy,UCAN,22481529,5357266,31011195,6,1
NFLX-4422,Royal Protocol 4,Animation,LATAM,34201412,5747281,29205841,3,7
NFLX-4423,Infinite Hearts 1,Unscripted,LATAM,12036766,2367436,12402877,2,2
NFLX-4424,Royal Protocol 3,Drama,APAC,12411943,2635104,17274182,10,1
NFLX-4425,Shadow Hearts 1,Unscripted,LATAM,6474696,951888,9127447,2,8
NFLX-4426,Royal Protocol 2,Fantasy,LATAM,11250204,3285090,10887202,3,6
NFLX-4427,Infinite Kingdom 4,Comedy,EMEA,654965,162116,956020,4,9
NFLX-4428,Lost Horizon 1,Unscripted,LATAM,31403205,9183403,42690871,5,2
NFLX-4429,Dark Odyssey 2,Romance,APAC,13158675,2326436,12042545,8,4
NFLX-4430,Golden Kingdom 3,Comedy,UCAN,21271435,2598003,29310834,5,3
NFLX-4431,Global Kingdom 2,Romance,EMEA,8011718,1694264,8778381,2,10
NFLX-4432,Golden Frontier 3,Comedy,EMEA,3883245,929074,6143400,10,3
NFLX-4433,Wild Protocol 2,Drama,EMEA,24584966,6221334,33220920,9,8
NFLX-4434,Silent Frontier 2,Unscripted,EMEA,12722870,2580958,15151039,6,8
NFLX-4435,Ultimate Empire 1,Unscripted,UCAN,9067095,1226887,11482535,6,2
NFLX-4436,Secret Rivalry 1,Crime,LATAM,3904088,802588,3457162,4,6
NFLX-4437,Wild Legacy 2,Documentary,APAC,39206526,8411711,40113589,5,2
NFLX-4438,Ultimate Empire 2,Comedy,LATAM,15810701,4476685,23477020,9,8
NFLX-4439,Dark Hearts 3,Romance,UCAN,39122563,8812670,40825379,2,4
NFLX-4440,Silent Legacy 3,Fantasy,APAC,35341543,8172189,34072127,2,4
NFLX-4441,Secret Horizon 2,Comedy,APAC,4129567,954379,5007890,10,4
NFLX-4442,Silent Chronicles 3,Sci-Fi,LATAM,5500485,1494157,8472542,5,5
NFLX-4443,Golden Frontier 2,Fantasy,UCAN,13743419,2337688,15879287,8,4
NFLX-4444,Shadow Chronicles 1,Crime,LATAM,30389439,5015391,25799420,5,7
NFLX-4445,Ultimate Odyssey 3,Action,EMEA,2592019,538854,2985220,1,1
NFLX-4446,Lost Empire 3,Action,LATAM,14221359,3119007,21812372,2,2
NFLX-4447,Shadow Legacy 2,Animation,LATAM,35227119,4594764,56150122,3,9
NFLX-4448,Rising Kingdom 4,Animation,LATAM,23358029,5898785,28318250,4,8
NFLX-4449,Secret Protocol 4,Documentary,UCAN,22050487,5848558,33238937,4,4
NFLX-4450,Golden Legacy 4,Drama,APAC,28079424,7876455,31810454,1,7
NFLX-4451,Dark Empire 1,Sci-Fi,UCAN,29407072,8816297,39922143,10,6
NFLX-4452,Lost Vengeance 2,Drama,LATAM,33388341,4692263,32201362,4,5
NFLX-4453,Wild Legacy 2,Romance,APAC,5679065,690096,8961700,4,8
NFLX-4454,Royal Rivalry 2,Drama,APAC,7044632,1581715,10204856,1,1
NFLX-4455,Rising Protocol 2,Drama,APAC,10155652,1933714,14676549,5,8
NFLX-4456,Golden Odyssey 2,Documentary,APAC,38005839,7831966,38614429,3,6
NFLX-4457,Lost Legacy 4,Action,LATAM,39123391,4864365,51973711,4,7
NFLX-4458,Silent Frontier 1,Comedy,UCAN,30718872,8698802,48821176,1,10
NFLX-4459,Lost Kingdom 1,Crime,EMEA,22029957,6523760,17820896,2,10
NFLX-4460,Royal Horizon 3,Documentary,EMEA,29721570,7333140,31543905,9,2
NFLX-4461,Golden Kingdom 3,Documentary,LATAM,2755949,459841,4342786,6,2
NFLX-4462,Lost Vengeance 3,Unscripted,APAC,19331295,5058448,15613805,1,2
NFLX-4463,Golden Horizon 4,Action,LATAM,2878004,357812,4431563,4,5
NFLX-4464,Wild Chronicles 3,Drama,EMEA,36661222,8557246,30858872,1,10
NFLX-4465,Secret Odyssey 3,Unscripted,EMEA,21258732,2572313,25836114,1,1
NFLX-4466,Global Odyssey 1,Drama,EMEA,28171926,5200011,28281684,10,8
NFLX-4467,Infinite Hearts 2,Documentary,APAC,24055670,4645916,22523729,5,9
NFLX-4468,Royal Frontier 2,Documentary,APAC,29021197,5799217,26340829,1,2
NFLX-4469,Dark Hearts 1,Romance,EMEA,5809645,1227494,5062184,3,2
NFLX-4470,Infinite Protocol 2,Action,UCAN,37871103,7054038,50748403,6,10
NFLX-4471,Global Odyssey 2,Sci-Fi,EMEA,1945142,526885,2239546,2,8
NFLX-4472,Rising Chronicles 4,Documentary,APAC,32993633,9723703,49008913,7,4
NFLX-4473,Secret Rivalry 1,Crime,LATAM,17109768,3465446,15352796,8,1
NFLX-4474,Ultimate Protocol 3,Unscripted,UCAN,28235746,8067332,34106426,5,7
NFLX-4475,Royal Horizon 3,Action,LATAM,17364136,2346234,23381626,9,4
NFLX-4476,Ultimate Hearts 1,Sci-Fi,LATAM,30291818,5117321,39566327,5,8
NFLX-4477,Golden Frontier 2,Animation,APAC,22284528,3044446,35283235,5,5
NFLX-4478,Shadow Frontier 3,Drama,UCAN,39049512,7388481,51874920,9,5
NFLX-4479,Infinite Empire 2,Documentary,APAC,38091022,11136381,31029992,4,8
NFLX-4480,Infinite Rivalry 4,Unscripted,EMEA,38897619,6108482,45744261,9,1
NFLX-4481,Lost Empire 3,Comedy,EMEA,7983635,2186721,9982116,8,2
NFLX-4482,Infinite Heist 4,Documentary,APAC,29706923,5877678,42937943,7,1
NFLX-4483,Golden Frontier 1,Animation,UCAN,13232334,1977740,20050986,5,3
NFLX-4484,Lost Frontier 2,Sci-Fi,APAC,29707685,6218386,44316053,1,9
NFLX-4485,Lost Horizon 4,Action,UCAN,2255429,613992,2938103,7,4
NFLX-4486,Golden Frontier 4,Romance,UCAN,20834720,5444476,30930746,8,8
NFLX-4487,Secret Odyssey 1,Action,APAC,31911669,4147652,49645369,6,1
NFLX-4488,Golden Chronicles 3,Action,EMEA,17683053,2235855,22884728,10,10
NFLX-4489,Shadow Protocol 4,Action,LATAM,25343848,5914936,28171059,8,5
NFLX-4490,Rising Vengeance 3,Action,EMEA,23104199,5494391,31597648,7,7
NFLX-4491,Dark Empire 3,Documentary,LATAM,716364,212697,979173,1,10
NFLX-4492,Lost Empire 1,Romance,LATAM,32069409,6562262,49477606,9,3
NFLX-4493,Silent Horizon 3,Fantasy,APAC,4539365,998469,7069632,5,3
NFLX-4494,Golden Rivalry 4,Unscripted,UCAN,16254159,3190048,18331419,10,9
NFLX-4495,Global Rivalry 2,Romance,APAC,21050882,3179657,21290068,10,5
NFLX-4496,Dark Vengeance 3,Drama,UCAN,32842848,6294613,42121798,2,7
NFLX-4497,Lost Empire 4,Romance,APAC,35765909,6082880,35938972,2,7
NFLX-4498,Rising Frontier 1,Animation,UCAN,26645021,6460450,25430960,10,6
NFLX-4499,Global Rivalry 4,Comedy,EMEA,12306592,1696334,13234690,10,2
NFLX-4500,Lost Horizon 4,Fantasy,UCAN,32736297,4764646,42554105,1,8
NFLX-4501,Wild Legacy 1,Fantasy,UCAN,13698741,3739676,13323492,5,10
NFLX-4502,Global Heist 2,Romance,EMEA,16049016,4777802,15122666,10,3
NFLX-4503,Rising Frontier 3,Sci-Fi,UCAN,6559053,1581343,8903016,6,10
NFLX-4504,Royal Chronicles 1,Comedy,EMEA,28721287,3650382,43681901,2,2
NFLX-4505,Shadow Heist 4,Animation,UCAN,18160882,3347068,20843546,6,2
NFLX-4506,Secret Rivalry 2,Drama,LATAM,15967804,4519967,19964640,1,6
NFLX-4507,Royal Horizon 4,Unscripted,EMEA,10847046,3151503,10559319,5,4
NFLX-4508,Shadow Rivalry 2,Romance,EMEA,19759714,4255890,29823176,5,7
NFLX-4509,Dark Kingdom 4,Crime,EMEA,37402689,6673038,48770631,4,1
NFLX-4510,Golden Heist 4,Romance,LATAM,5823151,1301951,9295814,2,7
NFLX-4511,Ultimate Protocol 1,Action,EMEA,13778682,2753429,12763914,10,3
NFLX-4512,Rising Rivalry 3,Fantasy,LATAM,31762853,9266827,29058766,8,8
NFLX-4513,Royal Empire 3,Animation,UCAN,12006935,3531889,17818581,8,3
NFLX-4514,Shadow Kingdom 4,Documentary,APAC,36629692,8460864,40543204,1,5
NFLX-4515,Global Kingdom 4,Comedy,APAC,26061661,7043766,27385511,5,2
NFLX-4516,Golden Protocol 4,Crime,UCAN,34980034,4312510,29388702,1,5
NFLX-4517,Secret Vengeance 1,Romance,UCAN,38535883,8752482,32957777,5,4
NFLX-4518,Golden Empire 4,Drama,LATAM,28842303,6208005,31482250,2,5
NFLX-4519,Royal Horizon 2,Action,EMEA,2510863,395994,2167271,4,2
NFLX-4520,Wild Chronicles 1,Sci-Fi,EMEA,34803187,6655067,36254977,4,2
NFLX-4521,Dark Kingdom 1,Drama,UCAN,31448816,4852566,32083628,8,6
NFLX-4522,Infinite Legacy 4,Crime,UCAN,12907441,3188341,20070760,8,4
NFLX-4523,Silent Empire 2,Animation,APAC,3472188,970184,3009490,1,2
NFLX-4524,Wild Odyssey 2,Unscripted,LATAM,5650549,1674306,8259231,10,3
NFLX-4525,Ultimate Vengeance 3,Drama,UCAN,28412485,6090479,24488050,6,5
NFLX-4526,Golden Frontier 4,Unscripted,UCAN,11980369,2112817,18359195,2,5
NFLX-4527,Dark Protocol 1,Documentary,APAC,6100933,1343915,5193819,1,1
NFLX-4528,Rising Protocol 1,Sci-Fi,EMEA,16768754,4148450,25793348,10,6
NFLX-4529,Royal Rivalry 4,Drama,LATAM,32841038,8554520,36945761,5,8
NFLX-4530,Silent Frontier 4,Unscripted,UCAN,22467054,4727888,22586911,6,7
NFLX-4531,Ultimate Protocol 4,Action,UCAN,18845203,3311681,17626159,5,1
NFLX-4532,Infinite Frontier 3,Fantasy,APAC,7857091,2017816,11190762,6,5
NFLX-4533,Secret Vengeance 2,Romance,APAC,7839709,1364263,11247376,9,2
NFLX-4534,Infinite Legacy 3,Fantasy,UCAN,5576023,1342759,6992432,6,6
NFLX-4535,Silent Legacy 2,Unscripted,APAC,37302632,10905243,41224374,1,5
NFLX-4536,Rising Vengeance 3,Sci-Fi,EMEA,19222910,4466320,26859776,5,3
NFLX-4537,Golden Horizon 4,Drama,UCAN,23756481,3127862,35122513,2,4
NFLX-4538,Silent Rivalry 4,Comedy,APAC,34715308,8023967,34772697,8,1
NFLX-4539,Rising Heist 3,Sci-Fi,APAC,38311811,5400112,51040031,3,1
NFLX-4540,Silent Horizon 1,Romance,UCAN,3458917,463514,3954714,5,4
NFLX-4541,Infinite Protocol 4,Comedy,LATAM,31875268,8054745,35481862,1,6
NFLX-4542,Rising Chronicles 4,Sci-Fi,EMEA,3033943,634022,2498260,1,2
NFLX-4543,Golden Kingdom 3,Sci-Fi,UCAN,865361,245992,1314741,9,5
NFLX-4544,Ultimate Hearts 3,Action,EMEA,31138784,6704346,35792184,7,8
NFLX-4545,Silent Legacy 4,Unscripted,APAC,9306492,2128768,12567924,3,3
NFLX-4546,Shadow Empire 3,Animation,UCAN,17877494,5204539,17238218,10,3
NFLX-4547,Secret Protocol 2,Romance,LATAM,24897006,5384040,32309534,4,7
NFLX-4548,Silent Odyssey 1,Fantasy,UCAN,11947295,1530316,16123821,10,10
NFLX-4549,Rising Odyssey 4,Unscripted,UCAN,6580341,1706660,6192712,6,7
NFLX-4550,Ultimate Legacy 2,Unscripted,UCAN,1476935,320715,2197320,3,6
NFLX-4551,Silent Rivalry 1,Sci-Fi,APAC,11801302,2977945,16216721,7,4
NFLX-4552,Silent Legacy 2,Action,EMEA,24105030,5594648,36350352,6,2
NFLX-4553,Infinite Kingdom 4,Sci-Fi,APAC,28239461,6299018,26018110,6,9
NFLX-4554,Infinite Vengeance 2,Unscripted,UCAN,9408950,1541416,13402472,7,9
NFLX-4555,Silent Empire 2,Drama,LATAM,12431212,2109121,13189286,1,9
NFLX-4556,Global Horizon 3,Drama,APAC,38023895,7732371,54777425,4,9
NFLX-4557,Silent Chronicles 2,Documentary,UCAN,4253199,1000139,6744693,7,7
NFLX-4558,Lost Hearts 3,Fantasy,EMEA,16662973,4264794,24683195,10,4
NFLX-4559,Global Legacy 3,Unscripted,UCAN,15609232,2753038,21248071,7,1
NFLX-4560,Golden Hearts 4,Drama,APAC,19016655,5188534,23812388,4,8
NFLX-4561,Lost Frontier 1,Documentary,EMEA,31871951,9432661,48026638,6,9
NFLX-4562,Dark Legacy 3,Romance,UCAN,8988482,1935743,10704011,1,3
NFLX-4563,Silent Horizon 3,Action,UCAN,13121351,3804260,10543090,1,6
NFLX-4564,Wild Legacy 1,Animation,EMEA,33446572,6916598,35544428,9,9
NFLX-4565,Global Hearts 3,Comedy,APAC,21133081,3144273,17318335,3,9
NFLX-4566,Lost Legacy 4,Comedy,EMEA,21621426,2645739,21166437,3,9
NFLX-4567,Lost Chronicles 3,Action,UCAN,8356188,1238890,7945266,8,2
NFLX-4568,Secret Kingdom 4,Action,UCAN,24756071,7352787,22222729,10,2
NFLX-4569,Shadow Rivalry 3,Sci-Fi,UCAN,24582433,6585861,34389005,2,3
NFLX-4570,Global Vengeance 1,Romance,EMEA,3299422,832430,5219778,6,2
NFLX-4571,Lost Horizon 2,Crime,LATAM,32230541,7493411,36282972,7,9
NFLX-4572,Royal Frontier 3,Romance,LATAM,34787819,8005210,40784344,1,10
NFLX-4573,Ultimate Rivalry 3,Comedy,LATAM,3750555,484654,4127032,7,4
NFLX-4574,Infinite Legacy 4,Sci-Fi,LATAM,20744696,5654549,30360907,4,8
NFLX-4575,Dark Frontier 3,Animation,UCAN,9687440,2095745,12750069,2,10
NFLX-4576,Dark Horizon 4,Animation,EMEA,13230094,2081903,15142416,7,6
NFLX-4577,Wild Vengeance 2,Sci-Fi,EMEA,21647163,4920670,29318635,5,6
NFLX-4578,Infinite Hearts 1,Action,UCAN,36943432,11031380,46804648,5,7
NFLX-4579,Golden Empire 1,Fantasy,APAC,37449564,10408483,47304429,4,4
NFLX-4580,Wild Legacy 2,Crime,UCAN,19370415,5199880,17908406,4,4
NFLX-4581,Golden Hearts 2,Sci-Fi,APAC,772954,137888,1093585,10,3
NFLX-4582,Silent Legacy 3,Drama,UCAN,21326206,5764634,21243611,7,7
NFLX-4583,Infinite Hearts 3,Romance,UCAN,34030581,6464643,44983450,3,8
NFLX-4584,Lost Kingdom 4,Unscripted,LATAM,28237855,5202717,33963714,8,4
NFLX-4585,Shadow Legacy 2,Crime,LATAM,3396542,425646,4250406,10,10
NFLX-4586,Shadow Heist 3,Romance,APAC,3880667,791688,5063198,2,9
NFLX-4587,Golden Horizon 2,Sci-Fi,UCAN,38312049,8909830,46189270,7,4
NFLX-4588,Infinite Kingdom 2,Fantasy,UCAN,28928531,6460216,35742772,1,1
NFLX-4589,Infinite Horizon 1,Comedy,APAC,39959572,10023626,33468530,3,6
NFLX-4590,Ultimate Hearts 3,Unscripted,EMEA,34294713,6722180,52920831,2,8
NFLX-4591,Royal Heist 2,Documentary,UCAN,31124502,6216055,49634963,4,2
NFLX-4592,Global Hearts 1,Fantasy,LATAM,18243839,2203659,22750281,9,6
NFLX-4593,Golden Odyssey 3,Fantasy,APAC,37475666,10865774,47174821,5,9
NFLX-4594,Dark Empire 3,Unscripted,EMEA,36684169,8971816,40415585,3,7
NFLX-4595,Global Heist 1,Crime,UCAN,34346641,6732774,46374640,7,7
NFLX-4596,Rising Legacy 3,Animation,APAC,20880479,2596975,20422285,8,9
NFLX-4597,Global Vengeance 2,Romance,LATAM,22943088,6226106,31313437,8,2
NFLX-4598,Ultimate Horizon 4,Drama,EMEA,5888547,1718529,6282532,8,9
NFLX-4599,Wild Chronicles 2,Romance,LATAM,5722856,858862,5877168,2,8
NFLX-4600,Wild Protocol 4,Comedy,EMEA,32744048,5553318,41760460,5,4
NFLX-4601,Dark Chronicles 4,Fantasy,LATAM,30671005,8136895,30082901,6,10
NFLX-4602,Silent Horizon 4,Comedy,UCAN,35925223,4401778,37618244,8,9
NFLX-4603,Rising Vengeance 4,Documentary,UCAN,8212817,1649328,8751926,7,7
NFLX-4604,Ultimate Chronicles 4,Fantasy,EMEA,29184646,4159941,31354691,6,5
NFLX-4605,Ultimate Odyssey 3,Fantasy,APAC,27471092,6313511,31963542,10,10
NFLX-4606,Global Kingdom 2,Comedy,APAC,32187398,4115508,41609080,1,2
NFLX-4607,Lost Odyssey 1,Crime,LATAM,29913346,8585338,41095426,9,7
NFLX-4608,Wild Hearts 2,Crime,LATAM,14115628,3387095,20714019,10,9
NFLX-4609,Infinite Heist 2,Action,EMEA,28900846,7315825,38130236,3,10
NFLX-4610,Infinite Horizon 1,Drama,LATAM,24686191,5171825,27677053,9,1
NFLX-4611,Shadow Odyssey 2,Romance,UCAN,20995482,4709959,30778250,7,3
NFLX-4612,Silent Empire 3,Drama,APAC,2610883,349562,2197918,7,7
NFLX-4613,Rising Horizon 1,Animation,APAC,5564641,1452225,5719307,10,2
NFLX-4614,Global Legacy 1,Unscripted,APAC,24365117,5524011,35758850,6,5
NFLX-4615,Lost Odyssey 2,Drama,UCAN,6948226,1482799,8196518,5,7
NFLX-4616,Ultimate Rivalry 4,Documentary,LATAM,785101,138697,1200472,3,6
NFLX-4617,Wild Rivalry 4,Crime,UCAN,33992348,5292374,48234577,2,7
NFLX-4618,Infinite Protocol 4,Animation,UCAN,3576874,467287,5006146,9,7
